360877#|[3640508]|[36113]|1974-04-12|1984-06-22|1996-09-29|1984-06-22|no|||yes||no||||||||||||||18
361624#|[3640530]|[36103]||1998-05-04||2008-05-12|no|||||no||||||||||||||9
360878#|[3611340662]|[36113]|1977-01-07|1984-05-01|1984-05-01|1984-05-01|no|||||no||||||||||||||18
361492|[3640761]|[36031]|1974-11-15|||1976-06-30|no|||yes||no||||||||||||||8
361405|[3604140794]|[36041]|1975-01-24|||1985-02-14|no|||||no||||||||||||||10
361582#|[3640937]|[36059]||1997-04-02||1978-05-26|no|||||no||||||||||||||21
360142#|[3641069]|[36013]|1976-10-29|1977-11-02|1977-11-02|1977-11-02|no|||||no||||||||||||||52
360249B|[3602941146]|[36029]|1974-05-24|1981-12-01|2019-06-07|1981-12-01|no|||||no||||||||||||||29
360248B|[3641135]|[36029]|1974-04-12|1979-07-02|2019-06-07|1979-07-02|no|||yes||no||||||||||||||29
360852#|[3610941234]|[36109]|1974-09-20|1985-10-15|1985-10-15|1985-10-15|no|||||no||||||||||||||13
361612#|[3641223]|[36109]||1987-11-19|1987-11-19|2008-07-09|no|||||no||||||||||||||13
361326#|[3602341300]|[36023]|1975-02-28|1984-07-20|2010-03-02|1984-07-20|no|||||no||||||||||||||27
360915#|[3641333]|[36119]|1973-06-14|1977-09-01|2007-09-28|1977-09-01|no|||yes||no||||||||||||||24
360474#|[3641432]|[36059]|1974-05-17|1978-09-01|2009-09-11|1978-09-01|no|||||no||||||||||||||21
360475#|[3641487]|[36059]|1974-06-28|1983-01-06|2009-09-11|1983-01-06|no|||||no||||||||||||||21
361419A|[3607741531]|[36077]|1975-01-03|1985-05-15|2017-03-21|1985-05-15|no|||||no||||||||||||||12
361351A|[3641520]|[36077]|1974-11-15|1987-04-17|2017-03-21|1987-04-17|no|||yes||no||||||||||||||12
360702|[3608941564]|[36089]|1974-09-20|||1984-12-19|no|||||no||||||||||||||7
360476#|[3641553]|[36059]|1974-06-21|1983-05-16|2009-09-11|1983-05-16|no|||||yes|360476|1992-10-01|2013-05-01|10|0|0|R|||||||21
360280#|[3603742037]|[36037]|1974-03-08|1979-09-14|1979-09-14|1979-09-14|no|||||no||||||||||||||44
360281#|[3642026]|[36037]|1974-03-08|1981-08-03|1981-08-03|1981-08-03|no|||||no||||||||||||||44
360403|[3605341674]|[36053]|1974-05-31|1985-04-17|1985-04-17|1985-04-17|no|||||no||||||||||||||22
360113#|[3601141740]|[36011]|1974-07-19|1984-02-06|2007-08-02|1984-02-06|no|||||no||||||||||||||15
360532#|[3606541762]|[36065]|1974-06-28|1985-06-05|2013-09-27|1985-06-05|no|||||no||||||||||||||34
361285#|[3605141883]|[36051]|1974-10-18|1982-01-20|1982-01-20|1982-01-20|no|||||no||||||||||||||58
361456|[3641872]|[36051]|1975-01-10|1982-08-27|1982-08-27|1982-08-27|no|||||no||||||||||||||58
360404#|[3605341905]|[36053]|1976-09-24|1987-03-18|1988-06-03|1987-03-18|no|||||no||||||||||||||22
360080#|[3600941982]|[36009]|1976-06-18|1982-08-13|1982-08-13|1982-08-13|no|||||no||||||||||||||35
360341#|['LERAY, TOWN OF']|[36045]|1974-06-28|1985-07-03|2014-01-08|1985-07-03|no|||||no||||||||||||||19
361152|[3604942125]|[36031]|1974-11-29|1985-05-15|1985-05-15|1985-05-15|no|||yes||no||||||||||||||8
360368|[3604942125]|[36049]|1974-06-28|1982-07-23|1996-09-29|1982-07-23|no|||||no||||||||||||||25
361227#|[3611942136]|[36119]|1974-11-01|1984-03-09|2007-09-28|1984-03-09|no|||||no||||||||||||||24
360502#|[3606342158]|[36063]|1974-04-12|1980-06-18|2010-09-17|1980-06-18|no|||yes||no||||||||||||||46
360501|[3642147]|[36063]|1976-03-19|||1984-07-06|no|||||no||||||||||||||46
360294B|[3603942202]|[36039]|1974-08-23|1983-08-01|2015-06-02|1983-08-01|no|||||no||||||||||||||16
360369|[3604942213]|[36049]|1974-07-19|1985-06-19|1985-06-19|1985-06-19|no|||||no||||||||||||||25
360823B|[3610542235]|[36105]|1974-06-21|1985-06-05|2015-08-17|1985-06-05|no|||||no||||||||||||||32
360824#|[3642224]|[36105]|1974-03-08|1977-09-30|2011-02-18|1977-09-30|no|||||no||||||||||||||32
361286|[3605142334]|[36051]|1975-01-03|1983-12-23|1983-12-23|1983-12-23|no|||||no||||||||||||||58
361457|[3642323]|[36051]|1975-01-10|1982-07-23|1982-07-23|1982-07-23|no|||||no||||||||||||||58
360081#|[3642378]|[36009]|1974-05-17|1978-04-17|1978-04-17|1978-04-17|no|||||no||||||||||||||35
361376#|[3601742411]|[36017]|1974-12-06|1984-03-23|2010-11-26|1984-03-23|no|||||no||||||||||||||54
360405|[3605342422]|[36053]|1974-04-12|1985-09-04|1985-09-04|1985-09-04|no|||||no||||||||||||||22
360798#|[3642554]|[36103]|1973-11-09|1977-08-15|2009-09-25|1977-08-15|no|||||no||||||||||||||9
360778#|[3610142576]|[36101]|1974-06-21|1980-08-01|1980-08-01|1980-08-01|no|||||no||||||||||||||1
360703|[3608942631]|[36089]|1976-07-23|||1984-12-19|no|||||no||||||||||||||7
360049#|[3600742653]|[36007]|1974-02-15|1984-01-06|2002-08-20|1984-01-06|no|||||no||||||||||||||40
360050|[3642642]|[36007]|1974-08-09|1984-01-06|1984-01-06|1984-01-06|no|||||no||||||||||||||40
360309#|[3604342664]|[36043]|1974-03-15|1984-09-24|2001-05-07|1984-09-24|no|||||no||||||||||||||17
360310#|[3604342741]|[36043]|1974-03-08|1983-04-04|1983-04-04|1983-04-04|no|||||no||||||||||||||17
360311#|[3604342752]|[36043]|1974-04-05|1980-03-28|1980-03-28|1980-03-28|no|||||no||||||||||||||17
361066#|[3600942840]|[36009]|1974-10-25|1984-06-22|1984-06-22|1984-06-22|no|||||no||||||||||||||35
360082#|[3642829]|[36009]|1974-05-31|1978-02-01|1978-02-01|1978-02-01|no|||||no||||||||||||||35
360582A|[3642884]|[36067]|1974-07-26|1981-02-04|2016-11-04|1981-02-04|no|||||no||||||||||||||55
360175|[3602142917]|[36021]|1974-05-24|1978-05-11|1979-05-11|1979-05-11|no|||||no||||||||||||||51
360386#|[3605142961]|[36051]|1974-03-08|1978-02-01|1992-02-19|1978-02-01|no|||||no||||||||||||||58
361458|[3642950]|[36051]|1975-01-10|1988-06-01|1988-06-01|1988-06-01|no|||||no||||||||||||||58
360799#|[3643005]|[36103]|1974-04-12|1978-02-15|2009-09-25|1978-02-15|no|||||no||||||||||||||9
361012#|[3611142994]|[36111]|1974-09-06|1982-09-17|2009-09-25|1982-09-17|no|||||no||||||||||||||5
360114#|[3601143071]|[36011]|1974-05-31|1976-06-11|2007-08-02|1983-11-04|no|||||no||||||||||||||15
360503#|[3606343082]|[36063]|1974-03-15|1981-02-04|2010-09-17|1981-02-04|no|||||no||||||||||||||46
361013#|[3606343093]|[36063]|1976-10-22|1981-09-02|2010-09-17|1981-09-02|no|||||no||||||||||||||46
360753#|[3609943225]|[36099]|1974-07-26|1988-01-15|1988-01-15|1988-01-15|no|||||no||||||||||||||42
361603|[3643214]|[36099]|1982-07-23|||1982-07-23|no|||||no||||||||||||||42
365338#|[3605943335]|[36059]||1971-03-05|2009-09-11|1972-06-30|no|||yes|Bronze Certified|yes|365338|2009-10-01|2016-05-01|7|15|5|C|||||||21
361406#|[3604143412]|[36041]|1975-07-25|1984-09-24|1984-09-24|1984-09-24|no|||||no||||||||||||||10
361180|[3608943588]|[36089]|1974-12-13|||1984-12-19|no|||||no||||||||||||||7
361558#|[3604943731]|[36049]|1975-01-31|1985-06-19|2000-06-20|1985-06-19|no|||||no||||||||||||||25
360370#|[3643720]|[36049]|1974-06-28|1985-06-19|2000-06-20|1985-06-19|no|||||no||||||||||||||25
360825#|[3610543786]|[36105]|1974-09-13|1984-02-27|2011-02-18|1984-02-27|no|||yes||no||||||||||||||32
360343#|[3604543863]|[36045]|1974-06-28|1986-04-15|1993-09-02|1986-04-15|no|||||no||||||||||||||19
360478#|[3643874]|[36059]|1974-06-21|1997-04-02|2009-09-11|2007-04-26|no|||||no||||||||||||||21
360083#|[3600943896]|[36009]|1974-08-09|1982-07-16|1982-07-16|1982-07-16|no|||yes||no||||||||||||||35
361459#|[3643918]|[36073]|1974-12-20|1981-09-16|1981-09-16|1981-09-16|no|||||no||||||||||||||33
361065|[3644006]|[36049]|1974-11-01|1985-06-19|1985-06-19|1985-06-19|no|||||no||||||||||||||25
361226#|[3611743973]|[36117]|1974-12-20|1979-09-07|1979-09-07|1979-09-07|no|||||no||||||||||||||45
360891#|[3643962]|[36117]|1974-05-03|1983-03-16|1983-03-16|1983-03-16|no|||||no||||||||||||||45
360371|[3604943995]|[36049]|1974-08-16|1985-06-19|1985-06-19|1985-06-19|no|||||no||||||||||||||25
360583A|[3606744039]|[36067]|1974-12-13|1982-01-06|2016-11-04|1982-01-06|no|||||no||||||||||||||55
361230#|[3611744160]|[36117]|1974-12-20|1984-01-05|1984-01-05|1984-01-05|no|||||no||||||||||||||45
360893#|[3644149]|[36117]|1974-04-12|1983-09-30|1983-09-30|1983-09-30|no|||||no||||||||||||||45
360084#|[3600944237]|[36009]|1974-10-18|1982-08-20|1982-08-20|1982-08-20|no|||||no||||||||||||||35
360704|[3608944391]|[36089]|1974-09-13|||1984-12-19|no|||||no||||||||||||||7
361292#|[3605344435]|[36053]|1974-12-20|1983-01-19|1983-01-19|1983-01-19|no|||||no||||||||||||||22
361181|[3608944490]|[36089]|1974-11-01|||1984-12-19|no|||||no||||||||||||||7
360051#|[3600744611]|[36007]|1974-05-17|1983-03-18|1992-02-05|1983-03-18|no|||||no||||||||||||||40
360271|[3603344721]|[36033]|1974-09-20|1985-09-04|1985-09-04|1985-09-04|no|||||no||||||||||||||53
360272#|[3644710]|[36033]|1974-04-05|1978-04-03|1978-04-03|1978-04-03|no|||||no||||||||||||||53
360720#|[3609144743]|[36091]|1974-10-18|1984-03-01|1995-08-16|1984-03-01|no|||||no||||||||||||||3
361633#|[3644787]|[36059]||1997-04-02|2009-09-11|1997-11-28|no|||||no||||||||||||||21
360826#|[3610544809]|[36105]|1976-11-26|1984-09-24|2011-02-18|1984-09-24|no|||||no||||||||||||||32
360917#|[3611944842]|[36119]||1979-06-15|2007-09-28|1979-06-15|no|||yes|Bronze Certified|no||||||||||||||24
360916#|[3644831]|[36119]|1973-09-14|1977-12-01|2007-09-28|1977-12-01|no|||yes||yes|10/1/14|2014-10-01|1900-01-07|10|5|C||||||||24
361301|[3606944864]|[36069]|1974-11-01|1976-06-11|1984-03-09|1984-03-09|no|||||no||||||||||||||26
361014|[3644853]|[36069]|1974-06-21|1984-01-20|1984-01-20|1984-01-20|no|||||no||||||||||||||26
360312|[3604344974]|[36043]|1974-03-08|1985-05-01|1985-05-01|1985-05-01|no|||||no||||||||||||||17
360584A|[3606745029]|[36067]|1974-02-22|1982-12-15|2016-11-04|1982-12-15|no|||||no||||||||||||||55
360977A|[3645018]|[36067]|1974-08-02|1978-09-29|2016-11-04|1978-09-29|no|||||no||||||||||||||55
360479#|[3645106]|[36059]|1974-06-14|1983-06-01|2009-09-11|1983-06-01|no|||||no||||||||||||||21
360085|[3600945161]|[36009]|1974-05-31|1984-05-25|1984-05-25|1984-05-25|no|||||no||||||||||||||35
360183#|[3645392]|[36023]|1974-05-03|1982-10-15|2010-03-02|1982-10-15|no|||||no||||||||||||||27
361219B|[3611145458]|[36111]|1974-09-20|1982-10-22|2016-11-18|1982-10-22|no|||yes||no||||||||||||||5
360585A|[3606745491]|[36067]|1974-05-03|1982-08-16|2016-11-04|1982-08-16|no|||||no||||||||||||||55
360586A|[3645480]|[36067]|1974-04-12|1982-06-01|2016-11-04|1982-06-01|no|||||no||||||||||||||55
360533#|[3606545535]|[36065]|1974-09-20|1984-06-01|2013-09-27|1984-06-01|no|||||no||||||||||||||34
360208B|[3645557]|[36025]|1974-05-31|1990-06-04|2016-06-16|1990-06-04|no|||||yes|360208|2015-05-01|2015-05-01|8|10|5|C|||||||59
360250B|[3602945601]|[36029]|1974-05-17|1978-09-29|2019-06-07|1978-09-29|no|||||no||||||||||||||29
361446|[3611745645]|[36117]|1975-01-17|1988-07-01|1988-07-01|1988-07-01|no|||||no||||||||||||||45
361220#|[3611145722]|[36111]|1974-12-06|1984-12-05|2009-09-25|1984-12-05|no|||||no||||||||||||||5
360534#|[3606545755]|[36065]|1974-08-02|1982-09-30|2013-09-27|1982-09-30|no|||||no||||||||||||||34
360372|[3604945854]|[36049]|1974-06-28|1985-06-19|1985-06-19|1985-06-19|no|||||no||||||||||||||25
361272A|['MARYLAND, TOWN OF, Includes the Village of Schenevus.']|[36077]|1974-10-18|1986-06-03|2017-03-21|1986-06-03|no|||||no||||||||||||||12
360206B|[3602545964]|[36025]|1974-06-28|1985-11-01|2016-06-16|1985-11-01|no|||||no||||||||||||||59
360480#|[3645997]|[36059]|1974-06-21|1983-01-19|2009-09-11|1983-01-19|no|||||no||||||||||||||21
361182#|[3608946030]|[36089]|1974-10-25|1986-06-17|1986-06-17|1986-06-17|no|||||no||||||||||||||7
360705#|[3646019]|[36089]|1974-03-08|1980-11-05|1980-11-05|1980-11-05|no|||||no||||||||||||||7
360678#|[3646085]|[36103]||2009-09-25|2009-09-25|2013-08-09|no|||||no||||||||||||||9
360241#|[3646162]|[36071]||2009-08-03|2009-08-03|2009-08-03|no|||yes||no||||||||||||||60
361132|[3603546217]|[36035]|1975-01-17|1985-08-05|1985-08-05|1985-08-05|no|||||no||||||||||||||56
361059#|[3646239]|[36013]|1974-08-23|1978-01-05|1978-01-05|1978-01-05|no|||||no||||||||||||||52
361377#|['MC DONOUGH, TOWN OF']|[36017]|1975-01-31|1985-06-05|2010-11-26|1985-06-05|no|||||no||||||||||||||54
360184#|[3644193]|[36023]|1974-03-29|1982-12-01|2010-03-02|1982-12-01|no|||||no||||||||||||||27
360721#|[3609146360]|[36091]|1974-04-05|1984-01-05|1995-08-16|1984-01-05|no|||||no||||||||||||||3
360644#|[3646415]|[36073]|1974-05-24|1980-03-28|1980-03-28|1980-03-28|no|||||no||||||||||||||33
360012A|[3646536]|[36001]|1974-02-01|1980-03-18|2015-03-16|1980-03-18|no|||||no||||||||||||||14
360423#|[3605546558]|[36055]|1974-04-12|1982-04-15|2008-08-28|1982-04-15|no|||||no||||||||||||||38
360115#|[3601146602]|[36011]|1974-05-03|1978-07-17|2007-08-02|1978-07-17|no|||||no||||||||||||||15
360207B|[3602546624]|[36025]|1974-06-28|1985-05-15|2016-06-16|1985-05-15|no|||||no||||||||||||||59
361520#|[3646646]|[36011]|1974-12-06|1979-05-11|2007-08-02|1979-05-11|no|||||no||||||||||||||15
360654#|[3607546822]|[36075]|1974-11-15|1981-10-15|2013-06-18|1981-10-15|no|||||no||||||||||||||4
361460#|[3646811]|[36075]|1974-12-20|1981-10-15|2013-06-18|1981-10-15|no|||||no||||||||||||||4
360744#|[3609546855]|[36095]|1974-08-30|1984-03-15|2004-04-02|1984-03-15|no|||||no||||||||||||||39
361245#|[3646866]|[36095]|1974-05-31|1984-03-15|2004-04-02|1984-03-15|no|||||no||||||||||||||39
361268A|[3607746910]|[36077]|1974-11-08|1988-06-01|2017-03-21|1988-06-01|no|||||no||||||||||||||12
360505#|[3646998]|[36063]|1974-05-31|1983-08-01|2010-09-17|1983-08-01|no|||||no||||||||||||||46
360960#|[3612347020]|[36123]|1974-06-28|1989-09-29|1989-09-29|1989-09-29|no|||||no||||||||||||||36
360619#|[3607147042]|[36071]|1974-05-31|1983-03-02|2009-08-03|1983-03-02|no|||||no||||||||||||||60
360209B|[3602547031]|[36025]|1974-09-06|1985-05-15|2016-06-16|1985-05-15|no|||||yes|360209|2015-05-01|2015-05-01|7|15|5|C|||||||59
360313|[3647108]|[36043]|1974-05-17|1985-07-03|1985-07-03|1985-07-03|no|||||no||||||||||||||17
361339#|[3602747207]|[36027]|1974-10-18|1979-08-10|2012-05-02|1979-08-10|no|||||no||||||||||||||11
361274A|[3607747240]|[36077]|1974-12-13|1987-05-19|2017-03-21|1987-05-19|no|||||no||||||||||||||12
361352A|[3647229]|[36077]|1975-01-10|1983-11-18|2017-03-21|1983-11-18|no|||||no||||||||||||||12
360481#|[3647405]|[36059]|1974-03-08|1983-10-18|2009-09-11|1983-10-18|no|||||no||||||||||||||21
360219#|[3647273]|[36027]|1974-05-31|1984-02-27|2012-05-02|1984-02-27|no|||||no||||||||||||||11
360220#|[3647361]|[36027]|1974-06-21|1985-01-03|2012-05-02|1985-01-03|no|||yes||no||||||||||||||11
360155|[3647427]|[36015]|1974-08-09|1988-06-15|1988-06-15|1988-06-15|no|||||no||||||||||||||48
360961|[3612347504]|[36123]|1974-05-17|1985-07-18|1985-07-18|1985-07-18|no|||||no||||||||||||||36
360722#|[3609147537]|[36091]|1974-06-14|1985-05-15|1995-08-16|1985-05-15|no|||||no||||||||||||||3
361371#|[3601347592]|[36013]|1975-01-03|1984-06-08|2003-01-02|1984-06-08|no|||||no||||||||||||||52
360451A|[3605747614]|[36057]|1974-11-01|1983-01-19|2018-01-19|1983-01-19|no|||||no||||||||||||||31
361528|[3647636]|[36059]||1997-04-02||2007-10-31|no|||||no||||||||||||||21
361153#|[3603147669]|[36031]|1974-12-20|1984-10-05|1984-10-05|1984-10-05|no|||||no||||||||||||||8
361261#|[3607547691]|[36075]|1974-11-22|1981-09-30|2013-06-18|1981-09-30|no|||yes||no||||||||||||||4
360620#|[3607147713]|[36071]|1974-04-12|1979-07-27|2009-08-03|1979-07-27|no|||||no||||||||||||||60
361017A|[3647757]|[36067]|1974-06-28|1982-09-02|2016-11-04|1982-09-02|no|||yes||no||||||||||||||55
360452A|[3605747834]|[36057]|1974-02-15|1985-08-05|2018-01-19|1985-08-05|no|||||no||||||||||||||31
360314#|[3647823]|[36043]|1974-03-22|1978-04-17|1999-09-08|1978-04-17|no|||||no||||||||||||||17
361125|[3603347933]|[36033]|1974-11-15|1986-04-15|1986-04-15|1986-04-15|no|||||no||||||||||||||53
360621#|[3607147999]|[36071]|1974-06-28|1981-12-01|2009-08-03|1981-12-01|no|||||no||||||||||||||60
360622#|[3647988]|[36071]|1974-08-02|1982-01-06|2009-08-03|1982-01-06|no|||||no||||||||||||||60
361617#|[3648090]|[36087]|1973-08-31|1989-01-18|2014-03-03|1989-01-18|no|||yes||no||||||||||||||57
360116#|[3601148131]|[36011]|1974-05-31|1983-04-18|2007-08-02|1983-04-18|no|||yes||no||||||||||||||15
360623#|[3607148153]|[36071]|1974-03-22|1984-10-16|2009-08-03|1984-10-16|no|||yes||no||||||||||||||60
360624#|[3648142]|[36071]|1974-03-15|1984-10-16|2009-08-03|1984-10-16|no|||||no||||||||||||||60
361613#|[3648175]|[36105]||2011-02-18|2011-02-18|1984-05-10|no|||||no||||||||||||||32
361018#|[3648197]|[36097]|1974-05-03|1981-04-01|1983-09-15|1981-04-01|no|||yes|Bronze Certified|no||||||||||||||6
360747|[3609748186]|[36097]|1974-07-19|1988-03-01|1988-03-01|1988-03-01|no|||||no||||||||||||||6
361383#|[3601948252]|[36019]|1975-02-14|1985-06-19|2007-09-28|1985-06-19|no|||||no||||||||||||||20
360117#|[3601148307]|[36011]|1974-06-14|1985-06-19|2007-08-02|1985-06-19|no|||yes||no||||||||||||||15
360118#|[3648296]|[36011]|1974-05-03|1982-09-30|2007-08-02|1982-09-30|no|||yes||yes|360118|2009-05-01|2009-05-01|8|10|5|C|||||||15
360723#|[3609148318]|[36091]|1974-08-09|1984-06-15|1995-08-16|1984-06-15|no|||||no||||||||||||||3
361407|[3604148340]|[36041]|1975-02-14|||1985-02-14|no|||||no||||||||||||||10
361389#|['MORIAH, TOWN OF (The Village of Port Henry (CID 361493) is a part of Town of Moriah Flood Insurance policies should be written under Town of Moriah, New York, (CID 361389)map panel 3614930001A 7', '16', '1987 .)']|[36031]|1974-11-22|1984-09-24|1984-09-24|1984-09-24|no|||||no||||||||||||||8
361273A|[3607748494]|[36077]|1974-11-15|1986-01-03|2017-03-21|1986-01-03|no|||||no||||||||||||||12
361353A|[3648483]|[36077]|1974-11-15|1985-12-04|2017-03-21|1985-12-04|no|||||no||||||||||||||12
360706|[3608948582]|[36089]|1974-09-06|1982-08-06|1982-08-06|1982-08-06|no|||||no||||||||||||||7
361557#|[3648571]|[36089]|1974-05-31|1980-12-02|1980-12-02|1980-12-02|no|||||no||||||||||||||7
360406#|[3648593]|[36053]|1974-03-08|1982-04-15|1982-04-15|1982-04-15|no|||||no||||||||||||||22
360625#|[3607148857]|[36071]|1974-05-24|1984-10-05|2009-08-03|1984-10-05|no|||||no||||||||||||||60
360918#|[3648890]|[36119]|1977-12-09|1986-09-18|2007-09-28|1986-09-18|no|||yes||no||||||||||||||24
360387#|[3605148956]|[36051]|1974-05-17|1978-08-01||1978-08-01|no|||||no||||||||||||||58
360969#|[3648945]|[36051]|1973-11-16|1978-08-01|1978-08-01|1978-08-01|no|||||no||||||||||||||58
360919#|[3611949011]|[36119]|1974-05-03|1980-06-04|2007-09-28|1980-06-04|no|||||no||||||||||||||24
360920#|[3611949121]|[36119]|1974-06-28|1978-10-17|2007-09-28|1978-10-17|no|||||no||||||||||||||24
360407#|[3649220]|[36053]|1974-08-30|1983-09-15|1983-09-15|1983-09-15|no|||||no||||||||||||||22
361636#|[3649231]|[36059]||1997-04-02||2009-04-01|no|||||no||||||||||||||21
361256#|[3607349286]|[36073]|1974-10-18|1980-03-21|1980-03-21|1980-03-21|no|||||no||||||||||||||33
360052#|[3600749396]|[36007]|1974-04-12|1985-12-18|1985-12-18|1985-12-18|no|||||no||||||||||||||40
360602|[3606949440]|[36069]|1974-08-09|1984-06-08|1984-06-08|1984-06-08|no|||yes||no||||||||||||||26
360603#|[3649429]|[36069]|1974-05-31|1977-09-30|1977-09-30|1977-09-30|no|||yes||no||||||||||||||26
360086|[3600949462]|[36009]|1976-01-02|1982-07-02|1982-07-02|1982-07-02|no|||||no||||||||||||||35
361155#|[3608349517]|[36083]|1974-11-22|1984-09-05|1984-09-05|1984-09-05|no|||||no||||||||||||||41
360675|[3649506]|[36083]|1974-03-22|1978-08-11|1979-05-18|1978-08-11|no|||||no||||||||||||||41
361293|[3605349770]|[36053]|1974-10-25|1976-07-09|1984-10-05|1984-10-05|no|||||no||||||||||||||22
361019#|[3649781]|[36079]|1977-12-16|1984-09-10|2013-03-04|1984-09-10|no|||||no||||||||||||||30
360828B|[3610549847]|[36105]|1974-06-21|1984-05-25|2015-08-17|1984-05-25|no|||||no||||||||||||||32
360087#|[3600949880]|[36009]|1974-05-17|1982-12-03|1982-12-03|1982-12-03|no|||||no||||||||||||||35
360295#|[3603949935]|[36039]|1976-12-17|1982-07-23|2008-05-16|1982-07-23|no|||||no||||||||||||||16
361303#|[3601749957]|[36017]|1976-05-14|1985-06-05|2010-11-26|1985-06-05|no|||||no||||||||||||||54
360160#|[3649946]|[36017]|1974-05-31|1976-06-18|2010-11-26|1983-11-04|no|||||no||||||||||||||54
360373#|[3604950001]|[36049]|1974-11-01|1985-06-19|2000-05-04|1985-06-19|no|||||no||||||||||||||25
360921#|[3611950078]|[36119]|1974-06-28|1979-09-05|2007-09-28|1979-09-05|no|||yes||no||||||||||||||24
360535#|[3606550309]|[36065]|1974-05-31|1983-04-18|2013-09-27|1983-04-18|no|||yes||no||||||||||||||34
360536#|[3650298]|[36065]|1974-02-22|1983-07-05|2013-09-27|1983-07-05|no|||||no||||||||||||||34
360655#|[3607550342]|[36075]|1974-07-19|1982-02-17|2013-06-18|1982-02-17|no|||||no||||||||||||||4
361618#|[3650353]|[36087]|1973-08-31|1988-12-16|2014-03-03|1988-12-16|no|||yes||no||||||||||||||57
361102#|[3600350375]|[36003]|1976-09-03|1982-08-20|1982-08-20|1982-08-20|no|||||no||||||||||||||2
361638#|[3650397]|[36059]||1997-04-02||2007-11-23|no|||||no||||||||||||||21
360176|[3602150452]|[36021]|1974-04-12|1985-06-05|1985-06-05|1985-06-05|no|||||no||||||||||||||51
361420A|[3607750485]|[36077]|1975-01-31|1983-11-18|2017-03-21|1983-11-18|no|||yes||no||||||||||||||12
360859#|[3611150562]|[36111]|1974-05-17|1982-09-30|2009-09-25|1982-09-30|no|||yes||no||||||||||||||5
361544#|[3650551]|[36111]|1975-01-24|1982-04-15|2009-09-25|1982-04-15|no|||yes||no||||||||||||||5
360922#|[3611950617]|[36119]|1973-12-21|1980-06-18|2007-09-28|1980-06-18|no|||yes||no||||||||||||||24
360013A|[3600150672]|[36001]|1974-05-10|1982-12-01|2015-03-16|1982-12-01|no|||yes||no||||||||||||||14
360684#|[3650705]|[36087]||2014-03-03|2014-03-03|1978-09-22|no|||||no||||||||||||||57
360628#|[3607150848]|[36071]|1974-04-05|1978-12-15|2009-08-03|1978-12-15|no|||||no||||||||||||||60
360537#|[3651011]|[36065]|1974-06-07|1983-05-16|2013-09-27|1983-05-16|no|||||no||||||||||||||34
360497#|['NEW YORK, CITY OF']|[36085, 36081, 36061, 36047, 36005]|1974-06-28|1983-11-16|2007-09-05|1983-11-16|no|||||no||||||||||||||28
360497#|['NEW YORK, CITY OF']|[36085, 36081, 36061, 36047, 36005]|1974-06-28|1983-11-16|2007-09-05|1983-11-16|no|||||no||||||||||||||43
360497#|['NEW YORK, CITY OF']|[36085, 36081, 36061, 36047, 36005]|1974-06-28|1983-11-16|2007-09-05|1983-11-16|no|||||no||||||||||||||50
360497#|['NEW YORK, CITY OF']|[36085, 36081, 36061, 36047, 36005]|1974-06-28|1983-11-16|2007-09-05|1983-11-16|no|||||no||||||||||||||47
360497#|['NEW YORK, CITY OF']|[36085, 36081, 36061, 36047, 36005]|1974-06-28|1983-11-16|2007-09-05|1983-11-16|no|||||no||||||||||||||62
360835#|[3610749913]|[36107]|1974-02-22|1982-02-03|2012-04-17|1982-02-03|no|||||no||||||||||||||37
360836#|[3649902]|[36107]|1974-06-07|1982-02-03|2012-04-17|1982-02-03|no|||||no||||||||||||||37
360894#|[3649891]|[36117]|1974-05-31|1976-06-30|1988-07-15|1976-06-30|no|||||no||||||||||||||45
360626#|[3607150034]|[36071]|1974-03-15|1985-06-05|2009-08-03|1985-06-05|no|||yes||no||||||||||||||60
360627#|[3607150045]|[36071]|1976-12-17|1985-06-05|2009-08-03|1985-06-05|no|||||no||||||||||||||60
361390|[3603150144]|[36031]|1975-01-24|1985-06-05|1985-06-05|1985-06-05|no|||||no||||||||||||||8
360504#|[3606350232]|[36063]|1974-05-17|1981-11-18|2010-09-17|1981-11-18|no|||||no||||||||||||||46
360853|[3610950254]|[36109]|1974-06-28|1985-10-15|1985-10-15|1985-10-15|no|||||no||||||||||||||13
361111#|[3604350584]|[36043]|1974-11-15|1985-08-05|1999-06-02|1985-08-05|no|||||no||||||||||||||17
360315#|[3650573]|[36043]|1974-03-29|1985-07-03|1991-04-02|1985-07-03|no|||||no||||||||||||||17
360251B|[3602950716]|[36029]|1974-04-12|1980-11-19|2019-06-07|1980-11-19|no|||||no||||||||||||||29
360506#|[3606351055]|[36063]|1974-03-29|1983-03-16|2010-09-17|1983-03-16|no|||||yes|360506|1992-10-01|2002-10-01|8|10|5|C|||||||46
360507#|[3606351033]|[36063]|1974-03-22|1984-06-15|2010-09-17|1984-06-15|no|||||no||||||||||||||46
360837#|[3610751121]|[36107]|1974-06-28|1982-02-17|2012-04-17|1982-02-17|no|||||no||||||||||||||37
360838#|['NICHOLS, VILLAGE OF, The Village of Nichols has been reinstated into the NFIP effective 6', '9', '10. PDS']|[36107]|1976-04-30|1986-09-29|2012-04-17|1986-09-29|no|||||no||||||||||||||37
360119#|[3601151198]|[36011]|1974-05-31|1984-02-06|2007-08-02|1984-02-06|no|||yes||no||||||||||||||15
